institution|pipeline_stage_def|id|uuid|N|gen_random_uuid()|PK
institution|pipeline_stage_def|template_id|uuid|N||FK institution.pipeline_template
institution|pipeline_stage_def|institution_id|uuid|N||
institution|pipeline_stage_def|stage_key|stage_key_enum|N|'custom'|
institution|pipeline_stage_def|custom_key|text|Y||
institution|pipeline_stage_def|label|text|N||
institution|pipeline_stage_def|description|text|Y||
institution|pipeline_stage_def|position|smallint|N||
institution|pipeline_stage_def|sla_hours|integer|N|48|
institution|pipeline_stage_def|requires_maker_checker|boolean|N|false|
institution|pipeline_stage_def|requires_documents|boolean|N|false|
institution|pipeline_stage_def|borrower_label|text|Y||shown to borrower
institution|pipeline_stage_def|borrower_visible|boolean|N|true|
institution|pipeline_stage_def|is_active|boolean|N|true|
institution|pipeline_stage_def|created_at|timestamptz|N|now()|
institution|pipeline_template|id|uuid|N|gen_random_uuid()|PK
institution|pipeline_template|institution_id|uuid|N||FK institution.institution
institution|pipeline_template|name|text|N||
institution|pipeline_template|description|text|Y||
institution|pipeline_template|product_code|text|Y||
institution|pipeline_template|is_default|boolean|N|false|
institution|pipeline_template|is_active|boolean|N|true|
institution|pipeline_template|created_by|uuid|Y||
institution|pipeline_template|created_at|timestamptz|N|now()|
institution|pipeline_template|updated_at|timestamptz|N|now()|
institution|product_config|id|uuid|N|gen_random_uuid()|PK
institution|product_config|institution_id|uuid|N||FK institution.institution
institution|product_config|product_id|uuid|N||FK catalog.product
institution|product_config|enabled|boolean|N|true|
institution|product_config|min_rate|numeric|Y||
institution|product_config|max_rate|numeric|Y||
institution|product_config|min_amount|numeric|Y||
institution|product_config|max_amount|numeric|Y||
institution|product_config|min_term_months|integer|Y||
institution|product_config|max_term_months|integer|Y||
institution|product_config|bid_window_minutes|integer|Y||
institution|product_config|auto_withdraw_minutes|integer|Y||
institution|product_config|conditions|jsonb|N|'{}'|
institution|product_config|created_at|timestamptz|N|now()|
institution|product_config|updated_at|timestamptz|N|now()|
institution|webhook|id|uuid|N|gen_random_uuid()|PK
institution|webhook|institution_id|uuid|N||FK institution.institution
institution|webhook|label|text|N||
institution|webhook|endpoint_url|text|N||SSRF-validated
institution|webhook|secret_hash|text|N||
institution|webhook|signing_secret|text|N|''|HMAC-SHA256 key
institution|webhook|event_types|jsonb|N|'[]'|
institution|webhook|active|boolean|N|true|
institution|webhook|retry_max|integer|N|3|
institution|webhook|timeout_ms|integer|N|30000|
institution|webhook|failure_count|integer|N|0|circuit breaker
institution|webhook|last_fired_at|timestamptz|Y||
institution|webhook|last_status|text|Y||
institution|webhook|created_at|timestamptz|N|now()|
institution|webhook|updated_at|timestamptz|N|now()|
institution|webhook_delivery|id|uuid|N|gen_random_uuid()|PK
institution|webhook_delivery|webhook_id|uuid|N||FK institution.webhook
institution|webhook_delivery|institution_id|uuid|N||FK institution.institution
institution|webhook_delivery|event_type|text|N||
institution|webhook_delivery|event_id|uuid|N||
institution|webhook_delivery|payload|jsonb|N|'{}'|
institution|webhook_delivery|status|text|N|'pending'|
institution|webhook_delivery|attempts|integer|N|0|
institution|webhook_delivery|last_attempt_at|timestamptz|Y||
institution|webhook_delivery|response_status|integer|Y||
institution|webhook_delivery|response_body|text|Y||
institution|webhook_delivery|next_retry_at|timestamptz|Y||exponential backoff
institution|webhook_delivery|delivered_at|timestamptz|Y||
institution|webhook_delivery|created_at|timestamptz|N|now()|
